"A","B","D","group_id","cardinality","synteny","group","chrs","origin","hit_A","hit_B","hit_D","from","n_hits","direction"
"TraesCS1A03G0694200","TraesCS1B03G0791600","TraesCS1D03G0660300",1624,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0694300","TraesCS1B03G0791700","TraesCS1D03G0660400",1625,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0694600","TraesCS1B03G0792000","TraesCS1D03G0660600",1626,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0697900","TraesCS1B03G0794600","TraesCS1D03G0663100",1633,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0698000","TraesCS1B03G0794700","TraesCS1D03G0663200",1634,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,TRUE,"D",1,"Down"
"TraesCS1A03G0698400","TraesCS1B03G0794800","TraesCS1D03G0663500",1635,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0698900","TraesCS1B03G0795600","TraesCS1D03G0663800",1637,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,TRUE,"D",1,"Down"
"TraesCS1A03G0701000","TraesCS1B03G0797600","TraesCS1D03G0665400",1642,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0701700","TraesCS1B03G0798800","TraesCS1D03G0666100",1644,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0704200","TraesCS1B03G0803600","TraesCS1D03G0668900",1654,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0704600","TraesCS1B03G0805100","TraesCS1D03G0669300",1656,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0708000","TraesCS1B03G0808500","TraesCS1D03G0672600",1664,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0708400","TraesCS1B03G0809200","TraesCS1D03G0672800",1665,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0708500","TraesCS1B03G0809400","TraesCS1D03G0673000",1666,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0709000","TraesCS1B03G0810500","TraesCS1D03G0673700",1670,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0709700","TraesCS1B03G0811300","TraesCS1D03G0674300",1671,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0710500","TraesCS1B03G0812200","TraesCS1D03G0674800",1673,"01:01:01","syntenic","triad",1,"ABD",FALSE,TRUE,FALSE,"B",1,"Down"
"TraesCS1A03G0710700","TraesCS1B03G0812300","TraesCS1D03G0675000",1674,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0711700","TraesCS1B03G0812400","TraesCS1D03G0675200",1675,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0711800","TraesCS1B03G0812500","TraesCS1D03G0675300",1676,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0712000","TraesCS1B03G0812700","TraesCS1D03G0675400",1677,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0712400","TraesCS1B03G0813000","TraesCS1D03G0675900",1679,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0713800","TraesCS1B03G0814100","TraesCS1D03G0676900",1683,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,TRUE,"D",1,"Down"
"TraesCS1A03G0714300","TraesCS1B03G0814700","TraesCS1D03G0677400",1686,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0714400","TraesCS1B03G0815400","TraesCS1D03G0677600",1687,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0716700","TraesCS1B03G0816900","TraesCS1D03G0679200",1692,"01:01:01","syntenic","triad",1,"ABD",TRUE,FALSE,FALSE,"A",1,"Down"
"TraesCS1A03G0717000","TraesCS1B03G0817400","TraesCS1D03G0679500",1694,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0718600","TraesCS1B03G0819300","TraesCS1D03G0681300",1702,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0719000","TraesCS1B03G0820600","TraesCS1D03G0681800",1705,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0721500","TraesCS1B03G0823400","TraesCS1D03G0685500",1714,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0722700","TraesCS1B03G0824400","TraesCS1D03G0686400",1719,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0723000","TraesCS1B03G0825500","TraesCS1D03G0686700",1720,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0723100","TraesCS1B03G0825600","TraesCS1D03G0686800",1721,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0724700","TraesCS1B03G0826800","TraesCS1D03G0689100",1724,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0724900","TraesCS1B03G0827100","TraesCS1D03G0689400",1726,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0725200","TraesCS1B03G0827400","TraesCS1D03G0689600",1728,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0725600","TraesCS1B03G0828300","TraesCS1D03G0690100",1730,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0728500","TraesCS1B03G0831600","TraesCS1D03G0692500",1739,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0728800","TraesCS1B03G0832300","TraesCS1D03G0692800",1741,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0729600","TraesCS1B03G0833300","TraesCS1D03G0693600",1745,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0729800","TraesCS1B03G0833400","TraesCS1D03G0693800",1746,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0731000","TraesCS1B03G0834600","TraesCS1D03G0695100",1751,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0731100","TraesCS1B03G0834800","TraesCS1D03G0695200",1752,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0744600","TraesCS1B03G0849200","TraesCS1D03G0712200",1759,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0743900","TraesCS1B03G0848700","TraesCS1D03G0711900",1760,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,TRUE,"D",1,"Down"
"TraesCS1A03G0742700","TraesCS1B03G0847800","TraesCS1D03G0711000",1764,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0742500","TraesCS1B03G0847600","TraesCS1D03G0710800",1766,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0741900","TraesCS1B03G0846800","TraesCS1D03G0710700",1767,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0740800","TraesCS1B03G0844500","TraesCS1D03G0707900",1774,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0738700","TraesCS1B03G0842400","TraesCS1D03G0704800",1779,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0747100","TraesCS1B03G0851200","TraesCS1D03G0714000",1791,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0748300","TraesCS1B03G0853100","TraesCS1D03G0716600",1795,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0749100","TraesCS1B03G0854300","TraesCS1D03G0717700",1797,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0749900","TraesCS1B03G0856300","TraesCS1D03G0719400",1800,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0750100","TraesCS1B03G0856500","TraesCS1D03G0719600",1802,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0752900","TraesCS1B03G0859400","TraesCS1D03G0721300",1806,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0753000","TraesCS1B03G0859500","TraesCS1D03G0721400",1807,"01:01:01","syntenic","triad",1,"ABD",FALSE,TRUE,FALSE,"B",1,"Down"
"TraesCS1A03G0753400","TraesCS1B03G0860000","TraesCS1D03G0721600",1809,"01:01:01","syntenic","triad",1,"ABD",FALSE,TRUE,TRUE,"BD",2,"Down"
"TraesCS1A03G0753500","TraesCS1B03G0860100","TraesCS1D03G0721700",1810,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0754600","TraesCS1B03G0861700","TraesCS1D03G0722800",1812,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0754900","TraesCS1B03G0862000","TraesCS1D03G0723600",1815,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0756400","TraesCS1B03G0864500","TraesCS1D03G0725300",1820,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0756500","TraesCS1B03G0864600","TraesCS1D03G0725400",1821,"01:01:01","syntenic","triad",1,"ABD",FALSE,TRUE,TRUE,"BD",2,"Down"
"TraesCS1A03G0756800","TraesCS1B03G0864700","TraesCS1D03G0725500",1822,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0758200","TraesCS1B03G0867500","TraesCS1D03G0727000",1824,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,FALSE,"AB",2,"Down"
"TraesCS1A03G0758500","TraesCS1B03G0867700","TraesCS1D03G0727400",1825,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0759500","TraesCS1B03G0868100","TraesCS1D03G0727700",1826,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0759700","TraesCS1B03G0868000","TraesCS1D03G0727800",1827,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0760300","TraesCS1B03G0869000","TraesCS1D03G0728200",1828,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0763500","TraesCS1B03G0873100","TraesCS1D03G0730700",1838,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0763600","TraesCS1B03G0873200","TraesCS1D03G0730800",1839,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0764000","TraesCS1B03G0873400","TraesCS1D03G0731100",1841,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0765300","TraesCS1B03G0874500","TraesCS1D03G0732300",1849,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0766800","TraesCS1B03G0876200","TraesCS1D03G0734500",1851,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0768600","TraesCS1B03G0879400","TraesCS1D03G0735500",1856,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0770600","TraesCS1B03G0881400","TraesCS1D03G0736900",1863,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,TRUE,"D",1,"Down"
"TraesCS1A03G0771100","TraesCS1B03G0882300","TraesCS1D03G0737400",1865,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0771900","TraesCS1B03G0883900","TraesCS1D03G0738900",1866,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0773400","TraesCS1B03G0885100","TraesCS1D03G0740000",1870,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0773900","TraesCS1B03G0886600","TraesCS1D03G0741100",1873,"01:01:01","syntenic","triad",1,"ABD",TRUE,FALSE,FALSE,"A",1,"Down"
"TraesCS1A03G0776200","TraesCS1B03G0889300","TraesCS1D03G0742700",1879,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,FALSE,"AB",2,"Down"
"TraesCS1A03G0778700","TraesCS1B03G0892400","TraesCS1D03G0745400",1881,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0779100","TraesCS1B03G0892900","TraesCS1D03G0746100",1885,"01:01:01","syntenic","triad",1,"ABD",TRUE,FALSE,FALSE,"A",1,"Down"
"TraesCS1A03G0780800","TraesCS1B03G0896200","TraesCS1D03G0747700",1890,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,TRUE,"D",1,"Down"
"TraesCS1A03G0782100","TraesCS1B03G0897200","TraesCS1D03G0749000",1892,"01:01:01","syntenic","triad",1,"ABD",TRUE,FALSE,FALSE,"A",1,"Down"
"TraesCS1A03G0782500","TraesCS1B03G0897500","TraesCS1D03G0749400",1894,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0786600","TraesCS1B03G0903900","TraesCS1D03G0753700",1899,"01:01:01","syntenic","triad",1,"ABD",FALSE,TRUE,FALSE,"B",1,"Down"
"TraesCS1A03G0787000","TraesCS1B03G0904100","TraesCS1D03G0753900",1900,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0790700","TraesCS1B03G0907900","TraesCS1D03G0756600",1904,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0790900","TraesCS1B03G0908000","TraesCS1D03G0756800",1905,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0791800","TraesCS1B03G0909700","TraesCS1D03G0758000",1908,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0794300","TraesCS1B03G0913000","TraesCS1D03G0760600",1916,"01:01:01","syntenic","triad",1,"ABD",TRUE,FALSE,TRUE,"AD",2,"Down"
"TraesCS1A03G0794800","TraesCS1B03G0914100","TraesCS1D03G0761800",1918,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0796400","TraesCS1B03G0915800","TraesCS1D03G0763300",1920,"01:01:01","syntenic","triad",1,"ABD",TRUE,FALSE,FALSE,"A",1,"Down"
"TraesCS1A03G0796800","TraesCS1B03G0916100","TraesCS1D03G0763500",1921,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0797000","TraesCS1B03G0916800","TraesCS1D03G0763700",1923,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0797200","TraesCS1B03G0917100","TraesCS1D03G0764000",1924,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0799600","TraesCS1B03G0918000","TraesCS1D03G0765800",1927,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0801100","TraesCS1B03G0920200","TraesCS1D03G0768100",1929,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0801400","TraesCS1B03G0920800","TraesCS1D03G0768400",1931,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0803600","TraesCS1B03G0924500","TraesCS1D03G0772200",1935,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0805700","TraesCS1B03G0926300","TraesCS1D03G0772900",1937,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0808300","TraesCS1B03G0929200","TraesCS1D03G0777100",1941,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0808500","TraesCS1B03G0929300","TraesCS1D03G0777200",1942,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0808700","TraesCS1B03G0929600","TraesCS1D03G0777300",1943,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0810900","TraesCS1B03G0934800","TraesCS1D03G0780500",1956,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,TRUE,"D",1,"Down"
"TraesCS1A03G0811000","TraesCS1B03G0934900","TraesCS1D03G0780600",1957,"01:01:01","syntenic","triad",1,"ABD",TRUE,FALSE,FALSE,"A",1,"Down"
"TraesCS1A03G0811600","TraesCS1B03G0935500","TraesCS1D03G0781300",1961,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0812400","TraesCS1B03G0938300","TraesCS1D03G0783400",1964,"01:01:01","syntenic","triad",1,"ABD",FALSE,TRUE,FALSE,"B",1,"Down"
"TraesCS1A03G0815300","TraesCS1B03G0940900","TraesCS1D03G0785500",1969,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0815700","TraesCS1B03G0941300","TraesCS1D03G0786200",1971,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0818500","TraesCS1B03G0944300","TraesCS1D03G0789100",1974,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0818800","TraesCS1B03G0944600","TraesCS1D03G0789300",1976,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,FALSE,"AB",2,"Down"
"TraesCS1A03G0819200","TraesCS1B03G0945100","TraesCS1D03G0789600",1977,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0819300","TraesCS1B03G0945200","TraesCS1D03G0789700",1978,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0820700","TraesCS1B03G0945800","TraesCS1D03G0790100",1979,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0822500","TraesCS1B03G0946900","TraesCS1D03G0791300",1983,"01:01:01","syntenic","triad",1,"ABD",TRUE,FALSE,FALSE,"A",1,"Down"
"TraesCS1A03G0823300","TraesCS1B03G0947300","TraesCS1D03G0791700",1985,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0824000","TraesCS1B03G0948200","TraesCS1D03G0792900",1988,"01:01:01","syntenic","triad",1,"ABD",FALSE,TRUE,FALSE,"B",1,"Down"
"TraesCS1A03G0824700","TraesCS1B03G0948900","TraesCS1D03G0793500",1991,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0825800","TraesCS1B03G0950200","TraesCS1D03G0794900",1995,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0826100","TraesCS1B03G0950500","TraesCS1D03G0795000",1996,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0827300","TraesCS1B03G0951200","TraesCS1D03G0796000",2000,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,TRUE,"D",1,"Down"
"TraesCS1A03G0827800","TraesCS1B03G0951700","TraesCS1D03G0796500",2003,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0830300","TraesCS1B03G0956400","TraesCS1D03G0798700",2012,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0830500","TraesCS1B03G0956500","TraesCS1D03G0798800",2013,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0835900","TraesCS1B03G0959700","TraesCS1D03G0804800",2021,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0837600","TraesCS1B03G0961400","TraesCS1D03G0805800",2028,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0838800","TraesCS1B03G0962300","TraesCS1D03G0807400",2031,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0839000","TraesCS1B03G0962500","TraesCS1D03G0808000",2033,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0839100","TraesCS1B03G0962600","TraesCS1D03G0808100",2034,"01:01:01","syntenic","triad",1,"ABD",TRUE,FALSE,TRUE,"AD",2,"Down"
"TraesCS1A03G0839200","TraesCS1B03G0962700","TraesCS1D03G0808400",2035,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0839500","TraesCS1B03G0963100","TraesCS1D03G0809000",2037,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0840000","TraesCS1B03G0963300","TraesCS1D03G0809300",2039,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0845300","TraesCS1B03G0971600","TraesCS1D03G0813500",2054,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0846000","TraesCS1B03G0972500","TraesCS1D03G0814000",2058,"01:01:01","syntenic","triad",1,"ABD",TRUE,FALSE,FALSE,"A",1,"Down"
"TraesCS1A03G0846400","TraesCS1B03G0973300","TraesCS1D03G0814500",2061,"01:01:01","syntenic","triad",1,"ABD",TRUE,FALSE,FALSE,"A",1,"Down"
"TraesCS1A03G0847500","TraesCS1B03G0974500","TraesCS1D03G0815700",2063,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0851600","TraesCS1B03G0982500","TraesCS1D03G0821700",2079,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0851700","TraesCS1B03G0982600","TraesCS1D03G0821800",2080,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0852200","TraesCS1B03G0983700","TraesCS1D03G0822400",2083,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0852900","TraesCS1B03G0984800","TraesCS1D03G0822800",2085,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0853300","TraesCS1B03G0986900","TraesCS1D03G0823200",2087,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,TRUE,"D",1,"Down"
"TraesCS1A03G0854100","TraesCS1B03G0988000","TraesCS1D03G0824200",2093,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0854200","TraesCS1B03G0988100","TraesCS1D03G0824300",2094,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0854400","TraesCS1B03G0988300","TraesCS1D03G0824900",2095,"01:01:01","syntenic","triad",1,"ABD",TRUE,FALSE,TRUE,"AD",2,"Down"
"TraesCS1A03G0855100","TraesCS1B03G0989400","TraesCS1D03G0825600",2097,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0855800","TraesCS1B03G0990500","TraesCS1D03G0826400",2100,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0858300","TraesCS1B03G0994200","TraesCS1D03G0829900",2106,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0858500","TraesCS1B03G0994700","TraesCS1D03G0830200",2108,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0859900","TraesCS1B03G0996300","TraesCS1D03G0830800",2109,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0870100","TraesCS1B03G1001300","TraesCS1D03G0834800",2117,"01:01:01","syntenic","triad",1,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS1A03G0869800","TraesCS1B03G1001600","TraesCS1D03G0835100",2119,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS1A03G0869500","TraesCS1B03G1001800","TraesCS1D03G0835500",2120,"01:01:01","syntenic","triad",1,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
