group_id,A,B,D,cardinality,synteny,group,chrs,origin
8522,TraesCS3A02G400000,TraesCS3B02G433000,TraesCS3D02G394200,01:01:01,syntenic,triad,3,ABD
8523,TraesCS3A02G400100,TraesCS3B02G433100,TraesCS3D02G394300,01:01:01,syntenic,triad,3,ABD
8524,TraesCS3A02G400200,TraesCS3B02G433200,TraesCS3D02G394400,01:01:01,syntenic,triad,3,ABD
8525,TraesCS3A02G400400,TraesCS3B02G433400,TraesCS3D02G394800,01:01:01,syntenic,triad,3,ABD
8526,TraesCS3A02G400600,TraesCS3B02G433600,TraesCS3D02G395000,01:01:01,syntenic,triad,3,ABD
8527,TraesCS3A02G400700,TraesCS3B02G433700,TraesCS3D02G395100,01:01:01,syntenic,triad,3,ABD
8528,TraesCS3A02G401300,TraesCS3B02G434000,TraesCS3D02G395900,01:01:01,syntenic,triad,3,ABD
8529,TraesCS3A02G401400,TraesCS3B02G434300,TraesCS3D02G396200,01:01:01,syntenic,triad,3,ABD
8530,TraesCS3A02G401500,TraesCS3B02G434400,TraesCS3D02G396300,01:01:01,syntenic,triad,3,ABD
8531,TraesCS3A02G401600,TraesCS3B02G434500,TraesCS3D02G396400,01:01:01,syntenic,triad,3,ABD
8532,TraesCS3A02G401900,TraesCS3B02G434900,TraesCS3D02G396800,01:01:01,syntenic,triad,3,ABD
8533,TraesCS3A02G402000,TraesCS3B02G435100,TraesCS3D02G396900,01:01:01,syntenic,triad,3,ABD
8534,TraesCS3A02G402100,TraesCS3B02G435200,TraesCS3D02G397000,01:01:01,syntenic,triad,3,ABD
8535,TraesCS3A02G402200,TraesCS3B02G435600,TraesCS3D02G397100,01:01:01,syntenic,triad,3,ABD
8536,TraesCS3A02G402300,TraesCS3B02G435700,TraesCS3D02G397200,01:01:01,syntenic,triad,3,ABD
8537,TraesCS3A02G402400,TraesCS3B02G435800,TraesCS3D02G397400,01:01:01,syntenic,triad,3,ABD
8538,TraesCS3A02G402500,TraesCS3B02G435900,TraesCS3D02G397500,01:01:01,syntenic,triad,3,ABD
8539,TraesCS3A02G402600,TraesCS3B02G436000,TraesCS3D02G397600,01:01:01,syntenic,triad,3,ABD
8540,TraesCS3A02G402700,TraesCS3B02G436300,TraesCS3D02G397700,01:01:01,syntenic,triad,3,ABD
8541,TraesCS3A02G402900,TraesCS3B02G436400,TraesCS3D02G397800,01:01:01,syntenic,triad,3,ABD
8542,TraesCS3A02G403000,TraesCS3B02G436800,TraesCS3D02G397900,01:01:01,syntenic,triad,3,ABD
8543,TraesCS3A02G403100,TraesCS3B02G436600,TraesCS3D02G398000,01:01:01,syntenic,triad,3,ABD
8544,TraesCS3A02G403200,TraesCS3B02G436500,TraesCS3D02G398100,01:01:01,syntenic,triad,3,ABD
8545,TraesCS3A02G403300,TraesCS3B02G436900,TraesCS3D02G398200,01:01:01,syntenic,triad,3,ABD
8546,TraesCS3A02G403400,TraesCS3B02G437000,TraesCS3D02G398300,01:01:01,syntenic,triad,3,ABD
8547,TraesCS3A02G403600,TraesCS3B02G437100,TraesCS3D02G398800,01:01:01,syntenic,triad,3,ABD
8548,TraesCS3A02G403700,TraesCS3B02G437200,TraesCS3D02G398900,01:01:01,syntenic,triad,3,ABD
8549,TraesCS3A02G403800,TraesCS3B02G437300,TraesCS3D02G399000,01:01:01,syntenic,triad,3,ABD
8550,TraesCS3A02G403900,TraesCS3B02G437400,TraesCS3D02G399100,01:01:01,syntenic,triad,3,ABD
8551,TraesCS3A02G404000,TraesCS3B02G437500,TraesCS3D02G399200,01:01:01,syntenic,triad,3,ABD
8552,TraesCS3A02G404100,TraesCS3B02G437600,TraesCS3D02G399300,01:01:01,syntenic,triad,3,ABD
8553,TraesCS3A02G404200,TraesCS3B02G437700,TraesCS3D02G399400,01:01:01,syntenic,triad,3,ABD
8554,TraesCS3A02G404300,TraesCS3B02G437800,TraesCS3D02G399500,01:01:01,syntenic,triad,3,ABD
8555,TraesCS3A02G404400,TraesCS3B02G437900,TraesCS3D02G399600,01:01:01,syntenic,triad,3,ABD
8556,TraesCS3A02G404500,TraesCS3B02G438000,TraesCS3D02G399700,01:01:01,syntenic,triad,3,ABD
8557,TraesCS2A02G565000,TraesCS3B02G438100,TraesCS3D02G399800,01:01:01,non_syntenic,triad,,ABD
8558,TraesCS3A02G404600,TraesCS3B02G438300,TraesCS3D02G399900,01:01:01,syntenic,triad,3,ABD
8559,TraesCS3A02G404700,TraesCS3B02G438400,TraesCS3D02G400000,01:01:01,syntenic,triad,3,ABD
8560,TraesCS3A02G404800,TraesCS3B02G438500,TraesCS3D02G400200,01:01:01,syntenic,triad,3,ABD
8561,TraesCS3A02G405000,TraesCS3B02G438700,TraesCS3D02G400400,01:01:01,syntenic,triad,3,ABD
8562,TraesCS3A02G405100,TraesCS3B02G438800,TraesCS3D02G400500,01:01:01,syntenic,triad,3,ABD
8563,TraesCS3A02G405400,TraesCS3B02G439100,TraesCS3D02G400600,01:01:01,syntenic,triad,3,ABD
8564,TraesCS3A02G405500,TraesCS3B02G439200,TraesCS3D02G400700,01:01:01,syntenic,triad,3,ABD
8565,TraesCS3A02G405900,TraesCS3B02G439500,TraesCS3D02G401100,01:01:01,syntenic,triad,3,ABD
8566,TraesCS3A02G406000,TraesCS3B02G439600,TraesCS3D02G401200,01:01:01,syntenic,triad,3,ABD
8567,TraesCS3A02G406100,TraesCS3B02G439800,TraesCS3D02G401300,01:01:01,syntenic,triad,3,ABD
8568,TraesCS3A02G406200,TraesCS3B02G439900,TraesCS3D02G401400,01:01:01,syntenic,triad,3,ABD
8569,TraesCS3A02G406400,TraesCS3B02G440100,TraesCS3D02G401600,01:01:01,syntenic,triad,3,ABD
8570,TraesCS3A02G406500,TraesCS3B02G440200,TraesCS3D02G401700,01:01:01,syntenic,triad,3,ABD
8571,TraesCS3A02G406600,TraesCS3B02G440300,TraesCS3D02G401800,01:01:01,syntenic,triad,3,ABD
8572,TraesCS3A02G407200,TraesCS3B02G441000,TraesCS3D02G402500,01:01:01,syntenic,triad,3,ABD
8573,TraesCS3A02G407300,TraesCS3B02G440900,TraesCS3D02G402600,01:01:01,syntenic,triad,3,ABD
8574,TraesCS3A02G407400,TraesCS3B02G440800,TraesCS3D02G402700,01:01:01,syntenic,triad,3,ABD
8575,TraesCS3A02G407500,TraesCS3B02G440700,TraesCS3D02G402800,01:01:01,syntenic,triad,3,ABD
8576,TraesCS3A02G407700,TraesCS3B02G440600,TraesCS3D02G402900,01:01:01,syntenic,triad,3,ABD
8577,TraesCS3A02G408000,TraesCS3B02G441600,TraesCS3D02G403100,01:01:01,syntenic,triad,3,ABD
8578,TraesCS3A02G408100,TraesCS3B02G441700,TraesCS3D02G403200,01:01:01,syntenic,triad,3,ABD
8579,TraesCS3A02G408200,TraesCS3B02G441800,TraesCS3D02G403300,01:01:01,syntenic,triad,3,ABD
8580,TraesCS3A02G408300,TraesCS3B02G442000,TraesCS3D02G403400,01:01:01,syntenic,triad,3,ABD
8581,TraesCS3A02G408400,TraesCS3B02G442100,TraesCS3D02G403500,01:01:01,syntenic,triad,3,ABD
8582,TraesCS3A02G409200,TraesCS3B02G442700,TraesCS3D02G404100,01:01:01,syntenic,triad,3,ABD
8583,TraesCS5A02G444000,TraesCS2B02G008600,TraesCS3D02G404200,01:01:01,non_syntenic,triad,,ABD
8584,TraesCS3A02G409700,TraesCS3B02G442800,TraesCS3D02G404300,01:01:01,syntenic,triad,3,ABD
8585,TraesCS3A02G409800,TraesCS3B02G442900,TraesCS3D02G404400,01:01:01,syntenic,triad,3,ABD
8586,TraesCS3A02G409900,TraesCS3B02G443000,TraesCS3D02G404800,01:01:01,syntenic,triad,3,ABD
8587,TraesCS3A02G410600,TraesCS3B02G443900,TraesCS3D02G405200,01:01:01,syntenic,triad,3,ABD
8588,TraesCS3A02G410700,TraesCS3B02G444000,TraesCS3D02G405300,01:01:01,syntenic,triad,3,ABD
8589,TraesCS6A02G055700,TraesCS3B02G444500,TraesCS3D02G405500,01:01:01,non_syntenic,triad,,ABD
8590,TraesCS3A02G411400,TraesCS3B02G444800,TraesCS3D02G405700,01:01:01,syntenic,triad,3,ABD
8591,TraesCS3A02G411700,TraesCS3B02G445200,TraesCS3D02G405900,01:01:01,syntenic,triad,3,ABD
8592,TraesCS3A02G411500,TraesCS3B02G444900,TraesCS3D02G406500,01:01:01,syntenic,triad,3,ABD
8593,TraesCS3A02G412300,TraesCS3B02G446000,TraesCS3D02G406700,01:01:01,syntenic,triad,3,ABD
8594,TraesCS3A02G412500,TraesCS3B02G446500,TraesCS3D02G407000,01:01:01,syntenic,triad,3,ABD
8595,TraesCS3A02G412600,TraesCS3B02G447000,TraesCS3D02G407300,01:01:01,syntenic,triad,3,ABD
8596,TraesCS3A02G412700,TraesCS3B02G447100,TraesCS3D02G407400,01:01:01,syntenic,triad,3,ABD
8597,TraesCS3A02G412800,TraesCS3B02G447200,TraesCS3D02G407500,01:01:01,syntenic,triad,3,ABD
8598,TraesCS3A02G412900,TraesCS3B02G447400,TraesCS3D02G407600,01:01:01,syntenic,triad,3,ABD
8599,TraesCS3A02G413300,TraesCS3B02G447600,TraesCS3D02G407800,01:01:01,syntenic,triad,3,ABD
8600,TraesCS3A02G413400,TraesCS3B02G447800,TraesCS3D02G407900,01:01:01,syntenic,triad,3,ABD
8601,TraesCS3A02G413700,TraesCS3B02G448100,TraesCS3D02G408000,01:01:01,syntenic,triad,3,ABD
8602,TraesCS3A02G413600,TraesCS3B02G448000,TraesCS3D02G408100,01:01:01,syntenic,triad,3,ABD
8603,TraesCS3A02G413900,TraesCS3B02G448700,TraesCS3D02G408400,01:01:01,syntenic,triad,3,ABD
8604,TraesCS3A02G414000,TraesCS3B02G448800,TraesCS3D02G408500,01:01:01,syntenic,triad,3,ABD
8605,TraesCS3A02G414100,TraesCS3B02G448900,TraesCS3D02G408600,01:01:01,syntenic,triad,3,ABD
8606,TraesCS3A02G414300,TraesCS3B02G449100,TraesCS3D02G408800,01:01:01,syntenic,triad,3,ABD
8607,TraesCS3A02G414400,TraesCS3B02G449200,TraesCS3D02G408900,01:01:01,syntenic,triad,3,ABD
8608,TraesCS3A02G414500,TraesCS3B02G449600,TraesCS3D02G409100,01:01:01,syntenic,triad,3,ABD
8609,TraesCS3A02G414800,TraesCS3B02G406600,TraesCS3D02G409400,01:01:01,syntenic,triad,3,ABD
8610,TraesCS3A02G415000,TraesCS3B02G450000,TraesCS3D02G409500,01:01:01,syntenic,triad,3,ABD
8611,TraesCS3A02G415200,TraesCS3B02G450300,TraesCS3D02G410300,01:01:01,syntenic,triad,3,ABD
8612,TraesCS7A02G164600,TraesCS3B02G430700,TraesCS3D02G410500,01:01:01,non_syntenic,triad,,ABD
8613,TraesCS3A02G415300,TraesCS3B02G450500,TraesCS3D02G411100,01:01:01,syntenic,triad,3,ABD
8614,TraesCS3A02G415400,TraesCS3B02G450600,TraesCS3D02G411200,01:01:01,syntenic,triad,3,ABD
8615,TraesCS3A02G415500,TraesCS3B02G450900,TraesCS3D02G411300,01:01:01,syntenic,triad,3,ABD
8616,TraesCS3A02G415900,TraesCS3B02G451100,TraesCS3D02G411600,01:01:01,syntenic,triad,3,ABD
8617,TraesCS3A02G416100,TraesCS3B02G451200,TraesCS3D02G411800,01:01:01,syntenic,triad,3,ABD
8618,TraesCS3A02G416200,TraesCS3B02G451300,TraesCS3D02G411900,01:01:01,syntenic,triad,3,ABD
8619,TraesCS3A02G416300,TraesCS3B02G451400,TraesCS3D02G412000,01:01:01,syntenic,triad,3,ABD
8620,TraesCS3A02G416500,TraesCS3B02G451500,TraesCS3D02G412100,01:01:01,syntenic,triad,3,ABD
8621,TraesCS3A02G416700,TraesCS3B02G451700,TraesCS3D02G412200,01:01:01,syntenic,triad,3,ABD
8622,TraesCS3A02G416800,TraesCS3B02G451800,TraesCS3D02G412300,01:01:01,syntenic,triad,3,ABD
8623,TraesCS3A02G416900,TraesCS3B02G451900,TraesCS3D02G412400,01:01:01,syntenic,triad,3,ABD
8624,TraesCS3A02G417100,TraesCS3B02G452000,TraesCS3D02G412600,01:01:01,syntenic,triad,3,ABD
8625,TraesCS3A02G417200,TraesCS3B02G452100,TraesCS3D02G412700,01:01:01,syntenic,triad,3,ABD
8626,TraesCS3A02G417300,TraesCS3B02G452200,TraesCS3D02G412800,01:01:01,syntenic,triad,3,ABD
8627,TraesCS3A02G417400,TraesCS3B02G452300,TraesCS3D02G412900,01:01:01,syntenic,triad,3,ABD
8628,TraesCS3A02G417500,TraesCS3B02G452400,TraesCS3D02G413000,01:01:01,syntenic,triad,3,ABD
8629,TraesCS3A02G417600,TraesCS3B02G452800,TraesCS3D02G413200,01:01:01,syntenic,triad,3,ABD
8630,TraesCS3A02G417700,TraesCS3B02G452900,TraesCS3D02G413300,01:01:01,syntenic,triad,3,ABD
8631,TraesCS3A02G417900,TraesCS3B02G453100,TraesCS3D02G413400,01:01:01,syntenic,triad,3,ABD
8632,TraesCS3A02G418000,TraesCS3B02G453200,TraesCS3D02G413500,01:01:01,syntenic,triad,3,ABD
8633,TraesCS3A02G418100,TraesCS3B02G453300,TraesCS3D02G413700,01:01:01,syntenic,triad,3,ABD
8634,TraesCS3A02G418300,TraesCS3B02G453500,TraesCS3D02G413800,01:01:01,syntenic,triad,3,ABD
8635,TraesCS3A02G418400,TraesCS3B02G453600,TraesCS3D02G413900,01:01:01,syntenic,triad,3,ABD
8636,TraesCS3A02G418500,TraesCS3B02G453700,TraesCS3D02G414000,01:01:01,syntenic,triad,3,ABD
8637,TraesCS3A02G418600,TraesCS3B02G453800,TraesCS3D02G414200,01:01:01,syntenic,triad,3,ABD
8638,TraesCS3A02G418700,TraesCS3B02G454000,TraesCS3D02G414300,01:01:01,syntenic,triad,3,ABD
8639,TraesCS3A02G418800,TraesCS3B02G454100,TraesCS3D02G414400,01:01:01,syntenic,triad,3,ABD
8640,TraesCS3A02G418900,TraesCS3B02G454200,TraesCS3D02G414500,01:01:01,syntenic,triad,3,ABD
8641,TraesCS3A02G419000,TraesCS3B02G454300,TraesCS3D02G414600,01:01:01,syntenic,triad,3,ABD
8642,TraesCS3A02G419100,TraesCS3B02G454400,TraesCS3D02G414700,01:01:01,syntenic,triad,3,ABD
8643,TraesCS3A02G419200,TraesCS3B02G454500,TraesCS3D02G414900,01:01:01,syntenic,triad,3,ABD
8644,TraesCS3A02G419300,TraesCS3B02G454600,TraesCS3D02G415000,01:01:01,syntenic,triad,3,ABD
8645,TraesCS3A02G419600,TraesCS3B02G455000,TraesCS3D02G415200,01:01:01,syntenic,triad,3,ABD
8646,TraesCS3A02G419900,TraesCS3B02G455300,TraesCS3D02G415500,01:01:01,syntenic,triad,3,ABD
8647,TraesCS3A02G420000,TraesCS3B02G455400,TraesCS3D02G415600,01:01:01,syntenic,triad,3,ABD
8648,TraesCS3A02G420100,TraesCS3B02G455500,TraesCS3D02G415700,01:01:01,syntenic,triad,3,ABD
8649,TraesCS3A02G420500,TraesCS3B02G455900,TraesCS3D02G416100,01:01:01,syntenic,triad,3,ABD
8650,TraesCS3A02G420400,TraesCS3B02G455800,TraesCS3D02G416200,01:01:01,syntenic,triad,3,ABD
8651,TraesCS3A02G420800,TraesCS3B02G456300,TraesCS3D02G416300,01:01:01,syntenic,triad,3,ABD
8652,TraesCS3A02G420900,TraesCS3B02G456400,TraesCS3D02G416400,01:01:01,syntenic,triad,3,ABD
8653,TraesCS3A02G421100,TraesCS3B02G456900,TraesCS3D02G416800,01:01:01,syntenic,triad,3,ABD
8654,TraesCS3A02G421600,TraesCS3B02G457200,TraesCS3D02G417100,01:01:01,syntenic,triad,3,ABD
8655,TraesCS3A02G421500,TraesCS3B02G457300,TraesCS3D02G417200,01:01:01,syntenic,triad,3,ABD
8656,TraesCS3A02G421400,TraesCS3B02G457400,TraesCS3D02G417300,01:01:01,syntenic,triad,3,ABD
8657,TraesCS3A02G422200,TraesCS3B02G457700,TraesCS3D02G417600,01:01:01,syntenic,triad,3,ABD
8658,TraesCS3A02G422300,TraesCS3B02G457800,TraesCS3D02G417700,01:01:01,syntenic,triad,3,ABD
8659,TraesCS3A02G422600,TraesCS3B02G457900,TraesCS3D02G417800,01:01:01,syntenic,triad,3,ABD
8660,TraesCS3A02G422700,TraesCS3B02G458000,TraesCS3D02G417900,01:01:01,syntenic,triad,3,ABD
8661,TraesCS3A02G422800,TraesCS3B02G458100,TraesCS3D02G418000,01:01:01,syntenic,triad,3,ABD
8662,TraesCS3A02G422900,TraesCS3B02G458500,TraesCS3D02G418100,01:01:01,syntenic,triad,3,ABD
8663,TraesCS3A02G423000,TraesCS3B02G458600,TraesCS3D02G418200,01:01:01,syntenic,triad,3,ABD
8664,TraesCS3A02G423100,TraesCS3B02G458700,TraesCS3D02G418300,01:01:01,syntenic,triad,3,ABD
8665,TraesCS3A02G423200,TraesCS3B02G458800,TraesCS3D02G418400,01:01:01,syntenic,triad,3,ABD
8666,TraesCS3A02G423600,TraesCS3B02G459200,TraesCS3D02G418900,01:01:01,syntenic,triad,3,ABD
8667,TraesCS3A02G423800,TraesCS3B02G459700,TraesCS3D02G419000,01:01:01,syntenic,triad,3,ABD
8668,TraesCS3A02G423900,TraesCS3B02G459800,TraesCS3D02G419100,01:01:01,syntenic,triad,3,ABD
8669,TraesCS3A02G424000,TraesCS3B02G460000,TraesCS3D02G419300,01:01:01,syntenic,triad,3,ABD
8670,TraesCS3A02G424700,TraesCS3B02G460900,TraesCS3D02G419600,01:01:01,syntenic,triad,3,ABD
8671,TraesCS3A02G424800,TraesCS3B02G461100,TraesCS3D02G419700,01:01:01,syntenic,triad,3,ABD
8672,TraesCS3A02G424900,TraesCS3B02G461200,TraesCS3D02G419800,01:01:01,syntenic,triad,3,ABD
8673,TraesCS3A02G425100,TraesCS3B02G461500,TraesCS3D02G420000,01:01:01,syntenic,triad,3,ABD
8674,TraesCS3A02G425200,TraesCS3B02G461600,TraesCS3D02G420100,01:01:01,syntenic,triad,3,ABD
8675,TraesCS3A02G425400,TraesCS3B02G461700,TraesCS3D02G420200,01:01:01,syntenic,triad,3,ABD
8676,TraesCS3A02G425500,TraesCS3B02G461800,TraesCS3D02G420300,01:01:01,syntenic,triad,3,ABD
8677,TraesCS3A02G425600,TraesCS3B02G461900,TraesCS3D02G420400,01:01:01,syntenic,triad,3,ABD
8678,TraesCS3A02G426000,TraesCS3B02G462100,TraesCS3D02G420600,01:01:01,syntenic,triad,3,ABD
8679,TraesCS3A02G426200,TraesCS3B02G462500,TraesCS3D02G421000,01:01:01,syntenic,triad,3,ABD
8680,TraesCS3A02G426400,TraesCS3B02G462600,TraesCS3D02G421200,01:01:01,syntenic,triad,3,ABD
8681,TraesCS3A02G426500,TraesCS3B02G462700,TraesCS3D02G421300,01:01:01,syntenic,triad,3,ABD
8682,TraesCS3A02G426600,TraesCS3B02G462800,TraesCS3D02G421500,01:01:01,syntenic,triad,3,ABD
8683,TraesCS3A02G426700,TraesCS3B02G462900,TraesCS3D02G421600,01:01:01,syntenic,triad,3,ABD
8684,TraesCS3A02G426800,TraesCS3B02G463000,TraesCS3D02G421700,01:01:01,syntenic,triad,3,ABD
8685,TraesCS3A02G426900,TraesCS3B02G464800,TraesCS3D02G422400,01:01:01,syntenic,triad,3,ABD
8686,TraesCS3A02G427300,TraesCS3B02G464200,TraesCS3D02G422900,01:01:01,syntenic,triad,3,ABD
8687,TraesCS3A02G427400,TraesCS3B02G464400,TraesCS3D02G423000,01:01:01,syntenic,triad,3,ABD
8688,TraesCS3A02G427500,TraesCS3B02G464600,TraesCS3D02G423100,01:01:01,syntenic,triad,3,ABD
8689,TraesCS3A02G427600,TraesCS3B02G464700,TraesCS3D02G423200,01:01:01,syntenic,triad,3,ABD
8690,TraesCS3A02G428000,TraesCS3B02G465100,TraesCS3D02G423500,01:01:01,syntenic,triad,3,ABD
8691,TraesCS3A02G428200,TraesCS3B02G465400,TraesCS3D02G423600,01:01:01,syntenic,triad,3,ABD
8692,TraesCS3A02G428100,TraesCS3B02G465200,TraesCS3D02G423800,01:01:01,syntenic,triad,3,ABD
8693,TraesCS3A02G428300,TraesCS3B02G465700,TraesCS3D02G424000,01:01:01,syntenic,triad,3,ABD
8694,TraesCS3A02G428400,TraesCS3B02G465800,TraesCS3D02G424100,01:01:01,syntenic,triad,3,ABD
8695,TraesCS3A02G428500,TraesCS3B02G466000,TraesCS3D02G424200,01:01:01,syntenic,triad,3,ABD
8696,TraesCS3A02G428700,TraesCS3B02G466300,TraesCS3D02G424300,01:01:01,syntenic,triad,3,ABD
8697,TraesCS3A02G428800,TraesCS3B02G466400,TraesCS3D02G424400,01:01:01,syntenic,triad,3,ABD
8698,TraesCS3A02G428900,TraesCS3B02G466500,TraesCS3D02G424500,01:01:01,syntenic,triad,3,ABD
8699,TraesCS3A02G429100,TraesCS3B02G466800,TraesCS3D02G424600,01:01:01,syntenic,triad,3,ABD
8700,TraesCS3A02G429200,TraesCS3B02G466900,TraesCS3D02G424700,01:01:01,syntenic,triad,3,ABD
8701,TraesCS3A02G429300,TraesCS3B02G467000,TraesCS3D02G424800,01:01:01,syntenic,triad,3,ABD
8702,TraesCS3A02G429600,TraesCS3B02G467500,TraesCS3D02G424900,01:01:01,syntenic,triad,3,ABD
8703,TraesCS3A02G429700,TraesCS3B02G467600,TraesCS3D02G425000,01:01:01,syntenic,triad,3,ABD
8704,TraesCS3A02G429800,TraesCS3B02G467700,TraesCS3D02G425100,01:01:01,syntenic,triad,3,ABD
8705,TraesCS3A02G429900,TraesCS3B02G467900,TraesCS3D02G425300,01:01:01,syntenic,triad,3,ABD
8706,TraesCS3A02G432100,TraesCS3B02G468100,TraesCS3D02G425400,01:01:01,syntenic,triad,3,ABD
8707,TraesCS3A02G432200,TraesCS3B02G468200,TraesCS3D02G425500,01:01:01,syntenic,triad,3,ABD
8708,TraesCS3A02G432400,TraesCS3B02G468300,TraesCS3D02G425600,01:01:01,syntenic,triad,3,ABD
8709,TraesCS3A02G432600,TraesCS3B02G468500,TraesCS3D02G425900,01:01:01,syntenic,triad,3,ABD
8710,TraesCS3A02G433000,TraesCS3B02G468900,TraesCS3D02G426300,01:01:01,syntenic,triad,3,ABD
8711,TraesCS3A02G433200,TraesCS3B02G469000,TraesCS3D02G426600,01:01:01,syntenic,triad,3,ABD
8712,TraesCS3A02G433300,TraesCS3B02G469100,TraesCS3D02G426700,01:01:01,syntenic,triad,3,ABD
8713,TraesCS3A02G433400,TraesCS3B02G469200,TraesCS3D02G426800,01:01:01,syntenic,triad,3,ABD
8714,TraesCS3A02G433500,TraesCS3B02G469400,TraesCS3D02G426900,01:01:01,syntenic,triad,3,ABD
8715,TraesCS3A02G433700,TraesCS3B02G469500,TraesCS3D02G427000,01:01:01,syntenic,triad,3,ABD
8716,TraesCS3A02G434300,TraesCS3B02G469600,TraesCS3D02G427500,01:01:01,syntenic,triad,3,ABD
8717,TraesCS3A02G434400,TraesCS3B02G469700,TraesCS3D02G427700,01:01:01,syntenic,triad,3,ABD
8718,TraesCS3A02G435000,TraesCS3B02G470000,TraesCS3D02G428000,01:01:01,syntenic,triad,3,ABD
8719,TraesCS3A02G435300,TraesCS3B02G470200,TraesCS3D02G428100,01:01:01,syntenic,triad,3,ABD
8720,TraesCS3A02G435400,TraesCS3B02G470300,TraesCS3D02G428200,01:01:01,syntenic,triad,3,ABD
8721,TraesCS3A02G435700,TraesCS3B02G470400,TraesCS3D02G428300,01:01:01,syntenic,triad,3,ABD
8722,TraesCS3A02G436000,TraesCS3B02G470600,TraesCS3D02G428600,01:01:01,syntenic,triad,3,ABD
8723,TraesCS3A02G436100,TraesCS3B02G470700,TraesCS3D02G428700,01:01:01,syntenic,triad,3,ABD
8724,TraesCS3A02G436500,TraesCS3B02G470800,TraesCS3D02G428900,01:01:01,syntenic,triad,3,ABD
8725,TraesCS3A02G436600,TraesCS3B02G470900,TraesCS3D02G429100,01:01:01,syntenic,triad,3,ABD
8726,TraesCS3A02G436900,TraesCS3B02G471100,TraesCS3D02G429200,01:01:01,syntenic,triad,3,ABD
8727,TraesCS3A02G437000,TraesCS3B02G471300,TraesCS3D02G429300,01:01:01,syntenic,triad,3,ABD
8728,TraesCS3A02G437300,TraesCS3B02G471400,TraesCS3D02G429500,01:01:01,syntenic,triad,3,ABD
8729,TraesCS3A02G437400,TraesCS3B02G471500,TraesCS3D02G429700,01:01:01,syntenic,triad,3,ABD
8730,TraesCS3A02G437500,TraesCS3B02G471600,TraesCS3D02G429800,01:01:01,syntenic,triad,3,ABD
8731,TraesCS3A02G437700,TraesCS3B02G471700,TraesCS3D02G430000,01:01:01,syntenic,triad,3,ABD
8732,TraesCS3A02G437800,TraesCS3B02G471800,TraesCS3D02G430100,01:01:01,syntenic,triad,3,ABD
8733,TraesCS3A02G437900,TraesCS3B02G471900,TraesCS3D02G430200,01:01:01,syntenic,triad,3,ABD
8734,TraesCS3A02G438000,TraesCS3B02G472000,TraesCS3D02G430300,01:01:01,syntenic,triad,3,ABD
8735,TraesCS3A02G438300,TraesCS3B02G472200,TraesCS3D02G430500,01:01:01,syntenic,triad,3,ABD
8736,TraesCS3A02G438500,TraesCS3B02G472400,TraesCS3D02G430700,01:01:01,syntenic,triad,3,ABD
8737,TraesCS3A02G438700,TraesCS3B02G472600,TraesCS3D02G431100,01:01:01,syntenic,triad,3,ABD
8738,TraesCS3A02G438800,TraesCS3B02G472700,TraesCS3D02G431200,01:01:01,syntenic,triad,3,ABD
8739,TraesCS3A02G438900,TraesCS3B02G472800,TraesCS3D02G431700,01:01:01,syntenic,triad,3,ABD
8740,TraesCS3A02G439000,TraesCS3B02G473000,TraesCS3D02G431800,01:01:01,syntenic,triad,3,ABD
8741,TraesCS3A02G439200,TraesCS3B02G473100,TraesCS3D02G432000,01:01:01,syntenic,triad,3,ABD
8742,TraesCS3A02G439300,TraesCS3B02G473200,TraesCS3D02G432100,01:01:01,syntenic,triad,3,ABD
8743,TraesCS3A02G439400,TraesCS3B02G473300,TraesCS3D02G432200,01:01:01,syntenic,triad,3,ABD
8744,TraesCS3A02G439500,TraesCS3B02G473600,TraesCS3D02G432300,01:01:01,syntenic,triad,3,ABD
8745,TraesCS3A02G439700,TraesCS3B02G473700,TraesCS3D02G432500,01:01:01,syntenic,triad,3,ABD
8746,TraesCS3A02G439800,TraesCS3B02G473800,TraesCS3D02G432600,01:01:01,syntenic,triad,3,ABD
8747,TraesCS3A02G439900,TraesCS3B02G474000,TraesCS3D02G432700,01:01:01,syntenic,triad,3,ABD
8748,TraesCS3A02G440000,TraesCS3B02G474100,TraesCS3D02G432800,01:01:01,syntenic,triad,3,ABD
8749,TraesCS3A02G440100,TraesCS3B02G474200,TraesCS3D02G432900,01:01:01,syntenic,triad,3,ABD
8750,TraesCS3A02G440200,TraesCS3B02G474300,TraesCS3D02G433000,01:01:01,syntenic,triad,3,ABD
8751,TraesCS3A02G440600,TraesCS3B02G474700,TraesCS3D02G433200,01:01:01,syntenic,triad,3,ABD
8752,TraesCS3A02G440700,TraesCS3B02G474800,TraesCS3D02G433300,01:01:01,syntenic,triad,3,ABD
8753,TraesCS3A02G440800,TraesCS3B02G474900,TraesCS3D02G433400,01:01:01,syntenic,triad,3,ABD
8754,TraesCS3A02G441100,TraesCS3B02G475100,TraesCS3D02G433800,01:01:01,syntenic,triad,3,ABD
8755,TraesCS3A02G441200,TraesCS3B02G475200,TraesCS3D02G433900,01:01:01,syntenic,triad,3,ABD
8756,TraesCS3A02G441300,TraesCS3B02G475300,TraesCS3D02G434100,01:01:01,syntenic,triad,3,ABD
8757,TraesCS3A02G441500,TraesCS3B02G475400,TraesCS3D02G434300,01:01:01,syntenic,triad,3,ABD
